id,organization,rating_category,rating_content_descriptions
155423,1,5,"[29, 3]"
155435,7,35,
155436,3,13,
155437,6,29,
155438,5,24,[69]
155439,4,20,
155492,3,13,
155531,6,30,
155569,6,28,
155571,2,8,
155572,4,18,
155574,7,34,
155578,7,34,
155579,6,28,
155587,1,3,
155588,2,8,
155589,4,18,
155592,2,8,
155748,4,21,
155749,7,37,
155780,3,13,
155781,5,23,
155782,4,19,
155783,7,34,
155784,7,34,
155837,1,5,"[11, 9, 18, 24, 29, 8]"
155840,3,14,"[59, 61, 65]"
155843,3,13,
155846,5,24,[69]
155857,5,24,[69]
155916,2,9,
156064,1,3,"[32, 47]"
156124,2,10,
156127,2,10,
156143,2,10,[50]
156164,2,10,
156165,3,13,
156166,4,19,
156167,5,23,[69]
156168,7,35,
156223,7,37,
156224,6,33,
156271,5,26,"[69, 72]"
156303,6,31,"[84, 75]"
156337,2,8,
156338,7,34,
156340,6,28,
156341,4,19,
156342,7,35,
156343,5,23,[70]
156500,7,34,
156502,4,19,
156503,1,4,"[1, 11, 9]"
156504,2,12,"[55, 50]"
156505,4,22,
156566,1,5,"[29, 24, 4, 3]"
156594,5,23,[69]
156626,7,35,
156627,6,29,
156628,1,4,"[32, 9, 28]"
156629,2,9,
156630,4,20,
156724,7,35,
156725,2,10,
156726,6,29,"[77, 82, 75]"
156727,6,31,"[77, 82, 75]"
156728,4,21,
156729,4,20,
156731,2,11,
156732,6,31,"[84, 75]"
156733,4,21,
156735,6,31,
156736,7,36,
156737,7,35,
156738,6,31,
156739,2,10,"[55, 50]"
156746,1,5,"[45, 29, 11, 36, 3]"
156817,2,10,"[50, 55]"
156818,7,36,
156819,4,20,
156820,6,30,
156821,5,25,[72]
156822,7,36,
156823,3,14,[61]
156824,2,10,[50]
156825,6,30,
156892,7,35,
156893,2,9,[53]
156894,4,19,
156895,1,3,[47]
156946,6,28,
156963,7,35,
156964,1,4,"[6, 26, 11, 28, 9, 45]"
156965,6,29,
156966,2,12,"[50, 55]"
157097,7,34,
157098,2,8,
157099,6,29,"[84, 75]"
157120,5,24,
157121,6,29,[75]
157122,4,20,
157171,2,11,[55]
157186,1,6,"[18, 27, 10, 4, 21]"
157187,2,12,
157188,6,33,
157189,4,22,
157190,7,37,
157191,5,26,
157192,3,17,
157203,1,6,"[18, 27, 10, 4, 21]"
157204,2,12,
157205,6,33,
157206,4,22,
157207,7,37,
157208,5,26,
157209,3,17,
157210,1,6,"[18, 27, 10, 4, 21]"
157211,6,33,
157212,4,22,
157213,7,37,
157214,5,26,
157215,3,17,
157242,1,6,"[18, 27, 10, 4, 21]"
157243,2,12,
157244,6,33,
157245,4,22,
157246,7,37,
157247,5,26,
157248,3,17,
157257,6,30,
157258,7,36,
157259,2,9,[50]
157260,4,20,
157276,2,8,
157283,2,8,
157302,5,26,"[71, 69]"
157311,5,23,
157325,5,23,[70]
157331,5,26,"[70, 69]"
157343,3,16,"[61, 63]"
157362,4,18,
157363,6,28,
157364,4,21,
157377,6,32,
157379,2,11,"[52, 50, 55]"
157380,4,21,
157381,2,12,[50]
157382,3,16,"[60, 59, 65, 61]"
157383,6,33,
157389,4,21,
157390,2,12,[50]
157395,5,26,"[72, 69]"
157415,6,32,
157416,1,6,"[34, 4, 17, 29, 21, 14, 10, 15, 18, 27]"
157417,2,11,"[51, 52, 50, 55]"
157418,4,21,
157459,3,17,[61]
157460,7,37,
157461,6,30,
157462,2,11,"[50, 52]"
157463,4,21,
157467,3,14,
157517,2,11,
157518,6,30,"[84, 75]"
157519,4,21,
157520,1,5,"[29, 3, 11]"
157576,1,3,"[38, 41, 47]"
157577,2,9,
157578,6,28,
157579,4,19,
157580,7,35,
157581,5,25,[72]
157597,5,25,[72]
157605,7,35,
157606,2,11,
157607,6,29,[75]
157608,4,20,
157609,5,25,"[72, 68, 69]"
157610,1,4,[9]
157618,2,8,
157638,2,9,
157650,7,36,
157651,6,30,
157652,4,20,
157664,6,33,
157665,5,26,"[71, 69]"
157666,7,37,
157670,4,22,
157671,3,15,[61]
157699,5,26,[69]
157700,7,36,
157701,6,30,[75]
157703,2,11,[50]
157706,4,20,
157755,1,5,"[3, 7, 29]"
157770,3,17,[61]
157771,6,33,
157772,7,38,
157787,7,37,
157789,6,31,
157792,4,22,
157803,3,17,[61]
157804,1,5,[29]
157805,1,6,"[21, 29]"
157936,2,10,
157939,5,23,
157952,1,5,"[29, 3, 4, 5, 31]"
157973,1,3,
157999,3,16,[61]
158038,1,5,"[9, 8, 32]"
158041,7,35,
158042,2,9,[53]
158043,1,4,"[9, 47]"
158052,4,19,
158121,4,21,
158147,2,8,
158151,2,8,
158159,6,28,
158160,4,18,
158161,7,34,
158162,1,5,"[15, 29, 4]"
158163,2,10,
158164,6,31,
158165,4,21,
158166,7,36,
158167,5,25,"[69, 68, 72]"
158168,7,37,
158169,6,31,
158170,5,25,"[69, 72]"
158171,2,11,[50]
158172,4,22,
158186,1,6,"[3, 29, 26, 4, 45]"
158192,1,4,"[9, 6]"
158219,2,11,[50]
158220,4,21,
158291,3,13,
158307,4,19,
158308,7,34,
158309,6,28,
158310,5,26,[74]
158319,6,33,
158333,5,23,
158335,5,25,"[71, 72]"
158342,1,4,[26]
158366,1,3,
158399,1,5,"[9, 18, 38]"
158411,2,8,
158429,5,25,"[69, 71, 70, 72]"
158436,2,10,"[50, 55]"
158437,4,19,
158438,7,35,
158448,4,19,
158449,7,35,
158450,6,30,
158459,2,10,[55]
158460,6,28,
158505,3,13,
158513,2,10,[50]
158573,2,8,
158574,5,25,[72]
158575,5,23,
158577,5,23,"[69, 70]"
158582,3,15,"[60, 66]"
158593,5,23,
158612,7,36,
158613,4,20,
158614,6,30,
158615,3,13,
158621,5,23,"[69, 70]"
158637,3,16,"[65, 61]"
158656,2,9,[50]
158657,7,35,
158658,4,20,
158659,6,29,
158687,7,34,
158688,6,28,
158689,4,20,
158730,2,11,
158733,7,34,
158767,5,26,"[71, 72, 74, 68, 69]"
158770,3,16,"[64, 59, 61]"
158771,1,6,"[29, 26, 21, 3, 10, 15, 18]"
158772,2,12,"[55, 57, 50]"
158773,6,33,
158774,7,37,
158775,4,22,
158837,1,5,"[38, 9, 11]"
158858,2,10,
158868,2,8,
158892,7,34,
158893,2,9,
158894,4,19,
158895,5,24,"[73, 72, 70, 69]"
158896,1,3,"[1, 47]"
158928,4,18,
158940,5,26,"[69, 71]"
158948,4,20,
158967,4,22,
158983,2,9,[53]
158994,2,9,[50]
158995,4,20,
158996,7,36,
159065,5,26,"[69, 71, 72, 73]"
159073,5,23,[69]
159077,5,25,[72]
159120,7,34,
159121,4,18,
159122,7,35,
159123,4,19,
159183,2,12,
159184,6,33,"[77, 84, 76]"
159185,4,22,
159186,1,6,"[10, 21, 17, 4, 14]"
159384,3,13,
159385,3,14,"[60, 59]"
159412,3,14,[61]
159450,3,13,
159452,7,37,
159455,2,9,[50]
159462,1,5,"[3, 29]"
159467,4,18,
159468,7,34,
159472,6,33,[76]
159524,5,25,"[69, 68, 72, 71]"
159547,7,36,
159548,6,32,
159549,2,12,"[50, 55]"
159550,4,21,
159557,3,16,"[65, 61]"
159565,3,17,"[65, 61]"
159580,4,19,
159581,7,34,
159582,4,19,
159583,7,34,
159588,1,5,"[29, 32, 36, 3, 45]"
159604,4,20,
159605,6,29,
159606,2,10,[55]
159607,7,35,
159608,5,24,[69]
159649,2,11,[50]
159650,6,31,
159651,4,21,
159652,7,37,
159653,5,25,"[69, 68, 72]"
159677,4,22,
159678,4,19,
159703,1,5,"[3, 11, 24, 29]"
159705,1,3,[47]
159729,1,4,"[32, 28, 9, 2]"
159786,2,10,
159802,7,34,
159803,2,8,
159804,4,18,
159805,5,24,[69]
159806,1,3,
159822,7,34,
159823,6,31,
159825,5,26,[69]
159826,2,10,[50]
159831,4,20,
159872,4,21,
159877,2,12,"[50, 55]"
159878,3,17,"[61, 65]"
159879,4,22,
159880,5,26,"[69, 68, 71, 72]"
159881,6,33,"[76, 78, 81]"
159882,7,38,
159893,4,20,
159926,4,20,
159974,6,30,
159975,7,35,
159976,2,10,"[55, 50]"
159977,4,20,
160075,1,5,"[11, 38, 29, 24]"
160080,3,14,[61]
160081,3,13,
160082,3,14,"[60, 61, 65]"
160085,5,23,
160087,3,13,
160138,6,31,[75]
160208,1,5,"[24, 34, 29, 3]"
160250,4,22,
160255,3,16,[61]
160256,2,11,[50]
160257,6,31,
160258,4,21,
160259,7,37,
160260,5,25,[72]
160327,1,3,[47]
160328,1,5,"[32, 9, 15]"
160433,1,4,[29]
160434,2,10,[50]
160435,3,14,[61]
160445,5,24,[69]
160450,2,8,
160451,3,13,
160452,4,18,
160453,6,28,
160454,7,34,
160455,5,24,"[69, 70]"
160513,5,24,[69]
160521,5,25,"[69, 72]"
160538,7,35,
160539,2,9,[53]
160541,6,30,"[82, 75]"
160545,4,20,
160661,5,25,"[71, 69]"
160666,6,32,"[77, 82, 75]"
160667,4,22,
160668,1,6,"[29, 4, 21]"
160669,7,36,
160670,6,30,[75]
160671,4,21,
160672,2,10,"[50, 55]"
160694,7,36,
160695,4,21,
160696,6,31,
160719,1,6,"[29, 11, 18, 4]"
160731,7,38,
160823,1,5,"[9, 38, 24]"
160867,2,10,[50]
160907,1,5,[29]
160933,6,28,
161026,1,5,"[11, 9]"
161035,5,25,[72]
161043,5,23,
161049,5,26,[71]
161067,5,25,[72]
161074,5,25,[69]
161188,2,9,[53]
161189,4,19,
161279,3,15,"[65, 61]"
161293,7,36,
161294,2,10,
161295,6,31,"[77, 81, 75]"
161296,4,21,
161297,1,5,"[33, 8, 11, 45, 18]"
161302,2,9,"[50, 58]"
161351,7,36,
161352,2,11,"[55, 50]"
161353,6,31,[75]
161354,4,21,
161356,7,35,
161357,2,9,
161358,4,19,
161368,6,31,"[84, 75]"
161369,4,21,
161370,5,25,"[68, 69]"
161405,7,35,
161406,2,8,
161544,3,15,[61]
161599,1,6,"[4, 23, 14, 21, 10, 34]"
161600,4,22,
161602,3,17,"[65, 61]"
161604,2,12,"[55, 51, 50]"
161605,5,26,"[72, 71, 68, 69]"
161642,1,5,"[9, 3, 32, 41, 29]"
161644,1,5,"[29, 3]"
161658,7,36,
161659,6,30,[75]
161660,4,20,
161661,5,24,"[69, 72]"
161726,7,36,
161727,6,30,
161728,2,10,[50]
161729,4,21,
161736,2,10,"[50, 55]"
161737,7,36,
161775,3,16,[61]
161799,1,6,"[4, 11, 18, 29]"
161815,5,24,"[68, 69, 71]"
161816,7,35,
161818,1,5,"[3, 26, 29]"
161820,2,12,[50]
161823,1,6,"[3, 10, 21]"
161864,5,25,"[68, 69, 72]"
161880,1,5,[29]
161895,2,12,
161918,6,31,"[84, 75]"
161952,1,6,"[4, 14, 10, 8, 21, 18]"
161959,5,25,[69]
161963,5,26,"[71, 73, 72, 68, 69]"
161996,7,37,
161998,6,31,
162000,2,11,"[52, 50]"
162002,4,21,
162013,2,10,[50]
162015,6,30,
162017,4,21,
162019,7,35,
162025,2,12,"[55, 51, 50]"
162028,7,37,
162041,3,14,[61]
162091,2,12,"[55, 51, 50]"
162092,4,22,
162093,5,26,"[71, 73, 72, 68, 69]"
162094,1,6,"[14, 4, 21, 23, 10]"
162095,6,32,
162096,7,37,
162142,5,25,[72]
162171,4,21,
162173,6,32,
162177,3,17,"[65, 61]"
162196,3,14,[65]
162197,3,13,
162202,5,23,
162302,2,11,"[52, 50]"
162358,3,16,[60]
162472,7,37,
162473,2,11,"[50, 55]"
162474,7,36,
162475,6,30,
162477,4,20,
162512,2,12,[50]
162526,1,3,
162553,2,8,
162554,1,3,"[47, 32]"
162555,2,8,
162556,6,28,
162557,4,19,
162558,7,34,
162559,5,23,[69]
162580,1,6,"[21, 10, 4, 11]"
162589,7,34,
162590,2,10,[57]
162591,4,19,
162597,6,28,
162600,1,3,[33]
162601,2,9,[50]
162615,4,19,
162616,1,6,"[3, 18, 21, 27, 29]"
162617,2,11,"[50, 52, 55]"
162634,1,3,[47]
162635,1,3,[1]
162655,7,35,
162656,6,30,[75]
162657,4,21,
162663,1,6,"[21, 4, 27, 24, 29]"
162689,1,1,"[1, 2]"
162719,2,9,"[50, 53]"
162720,4,19,
162721,6,28,
162722,7,35,
162723,2,8,
162724,4,19,
162725,7,34,
162726,4,22,
162727,6,33,[76]
162728,7,37,
162739,3,14,"[60, 61, 67]"
162740,3,14,"[67, 60, 61]"
162741,7,37,
162745,1,6,"[3, 11, 15, 24, 29]"
162747,3,16,[61]
162754,1,6,"[1, 2, 11, 15, 18, 29]"
162755,3,14,"[60, 61]"
162765,4,21,
162766,4,20,
162767,4,20,
162768,4,20,
162769,4,18,
162770,3,14,[60]
162771,5,25,[68]
162777,5,26,"[69, 74]"
162795,4,22,
162796,6,32,"[75, 84]"
162800,3,15,
162801,7,36,
162825,5,25,"[69, 72]"
162826,6,30,[75]
162827,7,36,
162829,2,12,"[50, 55]"
162830,7,38,
162860,2,8,
162861,2,8,
162870,2,9,[50]
162871,6,28,[75]
162872,7,35,
162876,4,22,
162877,6,33,"[76, 82]"
162878,7,37,
162881,6,33,"[76, 83, 84]"
162882,7,37,
162884,6,32,"[75, 82, 84]"
162885,7,37,
162888,6,30,"[75, 77]"
162891,4,21,
162906,1,6,"[3, 10, 15, 17, 21, 26]"
162916,2,9,
162917,6,28,
162919,6,31,[75]
162929,3,16,"[65, 64, 60, 61]"
162930,7,37,
162931,6,33,
162933,2,12,"[55, 57, 50]"
162934,4,22,
162935,5,26,"[73, 74, 68, 69, 72]"
162939,5,23,[69]
162974,5,24,[69]
163049,1,6,"[11, 29, 4]"
163093,6,31,
163094,4,21,
163095,7,37,
163190,4,21,
163191,6,32,"[75, 77]"
163228,6,28,
163229,5,24,[69]
163248,7,36,
163249,6,31,
163250,1,6,"[21, 29, 3, 24]"
163251,5,25,[72]
163252,2,11,[55]
163253,4,20,
163323,6,31,
163327,1,5,"[33, 8]"
163330,5,23,[69]
163382,5,26,
163431,2,9,
163432,6,29,[75]
163442,3,14,
163443,4,20,
163445,6,30,
163462,1,5,"[32, 3, 36, 24, 29, 9]"
163473,5,23,
163481,1,5,"[9, 38]"
163482,3,13,
163483,3,13,
163557,6,33,"[78, 76, 81]"
163558,4,21,
163559,1,6,"[15, 27, 4, 29, 11, 21, 3]"
163561,4,19,
163583,2,12,"[55, 57, 58, 50]"
163584,6,32,
163585,4,22,
163586,7,37,
163589,1,5,"[11, 9]"
163630,6,33,
163631,7,38,
163634,6,33,
163635,7,38,
163640,7,35,
163641,5,24,[69]
163720,3,13,
163727,6,29,
163728,4,18,
163757,5,24,[68]
163772,5,23,
163840,1,5,"[3, 29]"
163908,1,4,"[38, 9, 26]"
164024,4,22,
164056,5,25,"[69, 70, 71, 73, 72]"
164057,1,5,"[9, 11, 3, 29]"
164082,6,30,
164083,7,35,
164084,4,20,
164085,5,24,"[68, 69]"
164089,2,12,
164090,6,32,
164091,4,22,
164092,7,37,
164093,5,26,"[72, 69]"
164139,2,10,[50]
164142,5,26,"[69, 71]"
164152,1,6,"[4, 10, 21]"
164157,4,21,
164158,7,37,
164159,6,31,
164192,2,11,"[10, 50]"
164225,2,10,[50]
164226,6,29,
164227,4,20,
164228,7,35,
164229,5,23,[69]
164238,2,10,[51]
164244,5,25,[72]
164247,5,25,[72]
164265,3,13,
164305,2,10,
164308,2,8,
164326,2,10,
164357,2,12,
164365,2,12,
164373,2,8,
164386,2,9,
164420,2,8,
164555,5,23,
164605,1,5,"[11, 3, 29, 24, 26]"
164611,1,4,"[9, 38]"
164622,5,23,
164641,2,10,"[50, 55]"
164681,7,36,
164682,6,30,
164683,4,20,
164799,3,14,
164895,2,9,
164943,1,4,"[26, 9, 6]"
164982,7,37,
164983,6,32,
164988,7,34,
164989,6,28,
164990,4,18,
164991,2,12,"[50, 57]"
165358,1,3,
165359,2,8,
165360,6,28,
165361,4,18,
165362,7,34,
165363,5,23,
165390,5,24,"[69, 68, 71]"
165391,5,26,"[74, 72, 68, 69]"
165406,2,11,[50]
165407,6,30,
165408,4,21,
165409,7,36,
165429,7,37,
165430,2,12,"[55, 51, 50]"
165431,4,21,
165432,6,32,
165433,6,30,
165434,2,11,[50]
165435,3,16,[60]
165436,5,25,[69]
165437,7,36,
165438,4,20,
165467,3,16,"[65, 64, 60, 61]"
165468,1,6,"[15, 10, 18, 21, 3, 20, 4]"
165470,6,33,
165471,2,12,"[55, 57, 50]"
165472,4,22,
165480,7,34,
165486,7,36,
165487,6,29,
165488,4,21,
165678,1,5,"[32, 38, 33]"
165679,5,25,[72]
165741,7,37,
165742,2,12,"[55, 50, 51]"
165743,4,21,
165744,6,32,
165762,3,15,"[61, 65]"
165787,5,24,"[68, 69, 71]"
165914,7,35,
165915,6,30,
165916,4,19,
165957,3,17,[61]
165958,3,15,[61]
165959,7,37,
165960,5,25,"[68, 69, 70]"
166039,5,25,[69]
166056,5,25,[72]
166073,6,28,
166074,4,18,
166075,7,34,
166086,3,15,"[63, 60]"
166087,5,25,"[68, 72, 69]"
166153,3,13,
166154,4,19,
166155,7,34,
166163,1,5,"[11, 30, 9, 26]"
166218,1,6,"[4, 10, 18, 20, 21, 34]"
166221,2,11,[50]
166243,1,4,"[45, 9]"
166325,6,28,
166381,3,15,[61]
166382,3,15,[61]
166397,4,20,
166408,6,33,"[76, 77, 81]"
166446,2,10,[50]
166474,1,4,[9]
166497,2,10,"[50, 55]"
166647,6,29,[75]
166648,1,6,"[11, 4, 29, 24]"
166649,1,5,"[11, 9]"
166674,5,24,"[69, 70]"
166687,2,9,[50]
166699,6,31,"[82, 75]"
166700,5,26,"[69, 72]"
166701,1,5,"[11, 29, 26, 3]"
166702,6,28,
166726,4,22,
166747,4,18,
166748,7,34,
166768,2,12,
166769,1,6,"[10, 24, 21, 15, 4]"
166770,3,16,"[60, 61, 65]"
166771,5,26,"[69, 71]"
166772,1,5,
166773,2,10,
166775,6,28,
166781,5,23,
166817,5,25,"[68, 69, 74]"
166833,6,28,
166834,6,28,
166838,2,8,
166856,6,28,
166857,6,28,
166883,6,33,"[77, 84, 76]"
166884,4,22,
166897,5,25,"[71, 69, 72]"
166913,2,8,
166914,6,28,
166915,4,18,
166916,7,34,
166917,5,23,
166931,5,25,"[69, 72]"
166998,7,35,
167000,6,30,
167001,5,25,[72]
167002,2,11,[50]
167003,4,20,
167015,6,28,
167016,2,8,
167029,1,4,"[9, 47]"
167044,2,9,
167127,1,5,[29]
167149,5,23,
167151,5,25,[72]
167168,5,24,[69]
167205,1,5,"[7, 29, 24, 8]"
167208,6,30,
167209,4,20,
167210,7,35,
167211,7,34,
167212,6,28,
167213,4,19,
167214,2,10,[50]
167215,7,35,
167216,6,29,
167247,6,29,[75]
167249,6,28,
167253,6,33,"[75, 84]"
167254,6,31,[75]
167257,6,28,
167262,6,28,
167267,6,28,
167271,6,28,
167276,6,28,
167278,6,28,
167292,6,28,
167294,6,28,
167295,6,28,[75]
167330,6,29,"[82, 75]"
167331,4,18,
167342,6,28,
167356,6,30,[75]
167357,6,28,
167380,6,28,
167382,6,28,
167384,6,28,
167389,6,28,
167390,6,28,
167391,6,28,
167394,6,28,[75]
167402,6,28,
167403,6,28,
167404,6,28,
167415,6,28,
167419,6,28,
167420,6,28,
167425,6,28,
167427,6,28,
167434,6,28,
167447,6,28,
167451,6,28,
167499,6,28,
167521,6,28,
167522,6,28,
167554,6,32,[75]
167557,6,28,
167569,6,32,[75]
167579,6,33,"[75, 76]"
167580,6,28,
167588,6,30,[75]
167594,6,30,[75]
167596,6,32,
167600,6,33,[75]
167601,6,33,[75]
167607,6,30,[75]
167612,6,31,[75]
167613,6,28,
167615,6,30,[75]
167616,6,31,[75]
167622,6,30,
167623,6,30,
167627,6,33,[75]
167629,6,32,[75]
167634,6,31,"[75, 82]"
167635,6,28,
167649,6,28,
167651,6,31,[75]
167653,6,33,[75]
167654,6,33,[75]
167655,6,33,[75]
167702,3,13,
167713,6,30,[75]
167716,6,31,"[75, 82]"
167717,6,33,"[75, 76]"
167719,6,32,[75]
167721,6,33,[75]
167727,6,30,
167728,6,28,
167729,6,28,
167730,6,28,
167734,6,32,[75]
167738,6,28,
167742,6,31,[75]
167744,6,28,
167746,6,31,[75]
167747,6,30,[75]
167754,6,33,"[75, 77, 83, 85]"
167768,6,30,[75]
167782,6,33,"[75, 76]"
167783,6,32,"[75, 76]"
167785,6,28,
167787,6,33,"[75, 76]"
167788,6,30,[75]
167790,6,31,[75]
167794,6,28,
167811,6,32,[75]
167817,7,36,
167821,1,4,[9]
167824,6,28,
167834,6,28,
167837,6,30,[75]
167839,6,31,[75]
167842,6,30,
167848,6,33,"[75, 76]"
167860,6,31,[75]
167861,6,32,[75]
167864,6,28,
167871,6,33,"[75, 76]"
167875,6,31,[75]
167887,6,33,"[75, 76]"
167892,6,28,
167904,6,28,
167912,6,28,
167919,6,33,"[75, 76]"
167921,6,28,
167936,6,33,"[75, 76, 82]"
167967,6,33,"[75, 76]"
167968,6,28,
167969,6,32,[75]
167970,6,33,"[75, 77, 83, 76]"
167971,6,33,"[75, 76, 77, 83]"
167972,6,32,[75]
167975,6,28,
167977,6,33,[75]
167978,6,33,[75]
167979,6,30,[75]
167980,6,30,[75]
167982,6,31,[75]
167983,6,33,"[75, 76, 82]"
167984,6,33,"[75, 76]"
167985,6,33,"[75, 76]"
167995,6,33,"[75, 76]"
167998,6,33,"[75, 76]"
168011,2,9,
168012,2,9,
168014,2,8,
168076,6,28,
168079,6,28,
168080,6,31,[75]
168082,6,33,[75]
168090,6,32,[75]
168091,6,28,
168098,6,28,
168100,6,32,[75]
168101,6,28,
168104,6,31,[75]
168105,6,28,
168106,6,29,[75]
168111,6,33,"[75, 76]"
168112,6,33,"[75, 76, 84]"
168113,6,28,
168114,6,28,
168117,6,32,[75]
168123,6,33,"[75, 76]"
168128,6,32,"[75, 76]"
168129,6,28,
168130,6,31,[75]
168135,6,33,[75]
168137,6,33,[75]
168138,6,29,[75]
168145,6,33,"[75, 76]"
168151,6,31,"[75, 77]"
168152,6,31,"[75, 77]"
168153,6,28,
168156,5,23,[69]
168157,4,20,
168158,5,23,[69]
168159,6,31,[75]
168162,6,28,
168163,6,33,"[75, 76]"
168165,6,32,[75]
168172,6,33,"[75, 76]"
168173,6,30,[75]
168174,6,30,[75]
168175,6,30,[75]
168177,6,30,[75]
168178,6,30,[75]
168179,6,33,[75]
168180,6,33,[76]
168183,6,33,[75]
168186,6,32,[75]
168187,6,32,"[75, 83]"
168190,6,28,
168191,6,29,[75]
168192,6,31,[75]
168194,6,33,[75]
168195,6,33,[75]
168198,6,30,[82]
168203,6,33,"[75, 76]"
168204,6,29,[75]
168206,6,28,
168207,6,33,[75]
168208,6,33,[75]
168210,6,33,[75]
168211,6,33,[75]
168212,6,28,
168218,6,31,[75]
168222,6,31,[75]
168223,6,33,"[75, 76]"
168227,6,31,[75]
168231,6,32,[75]
168232,6,30,[75]
168233,6,28,
168254,3,13,
168261,5,24,[71]
168270,5,25,[69]
168280,1,3,[37]
168310,5,25,"[69, 71, 70]"
168320,1,5,"[24, 3, 29]"
168329,2,11,[50]
168330,6,31,
168331,4,21,
168332,7,37,
168333,5,25,[69]
168343,1,6,"[4, 29, 24, 11]"
168344,5,26,[69]
168345,7,37,
168346,2,11,[50]
168347,4,21,
168348,3,16,[61]
168349,6,32,
168359,7,34,
168360,6,28,
168361,4,18,
168382,6,32,
168383,4,21,
168384,7,37,
168406,6,28,
168446,3,15,"[64, 60, 61, 63, 65]"
168447,6,31,
168448,4,20,
168450,5,25,"[68, 69, 72]"
168580,2,9,"[50, 53]"
168654,1,5,"[38, 36, 8, 32, 33]"
168702,2,10,[50]
168706,3,15,[61]
168714,5,25,[69]
168715,1,4,"[36, 6, 47]"
168742,5,23,
168765,5,23,[69]
168774,5,23,
168775,5,24,[69]
168827,2,11,[50]
168828,4,22,
168839,6,29,
168840,4,20,
168841,7,35,
168865,1,6,"[21, 18, 4, 29, 3, 17, 20, 27]"
168882,1,3,[47]
168890,1,3,[25]
168949,2,9,
168965,2,8,
168975,2,9,
168977,2,8,
168983,2,8,
169051,2,12,[55]
169052,7,37,
169053,5,25,"[69, 68, 71, 72]"
169099,1,4,"[9, 1, 28]"
169110,7,36,
169111,6,30,
169112,5,23,"[70, 69]"
169113,2,10,[50]
169114,4,20,
169115,7,34,
169116,6,28,
169117,5,25,[72]
169118,4,18,
169119,5,26,[69]
169120,2,11,[50]
169121,6,31,
169122,4,21,
169123,7,36,
169139,7,35,
169191,4,22,
169198,1,5,"[29, 3]"
169302,4,18,
169303,7,35,
169393,3,13,
169411,4,20,
169412,7,36,
169430,4,18,
169434,1,6,"[18, 15, 3, 29, 21]"
169478,1,5,"[29, 3]"
169612,1,5,"[3, 8, 9, 11, 24]"
169640,2,12,[55]
169641,6,32,
169642,7,37,
169643,7,35,
169644,4,20,
169645,2,10,[55]
169646,6,29,
169647,5,25,[72]
169758,7,34,
169759,6,28,
169760,4,18,
169795,5,24,[69]
169815,7,36,
169816,1,6,"[4, 8, 10, 21]"
169817,2,12,
169880,5,26,"[69, 71, 72]"
169881,7,37,
169882,6,32,
169883,1,6,"[10, 26, 3, 29, 11]"
169884,2,11,[50]
169924,5,26,"[72, 71, 69]"
169925,7,37,
169926,6,32,
169927,1,6,"[10, 26, 3, 21, 4]"
169931,5,26,"[72, 71, 69]"
169932,7,37,
169933,6,32,
169934,1,6,"[29, 11, 3, 8, 10]"
169935,2,11,[50]
169937,2,10,[50]
169938,6,30,
169939,4,20,
169940,7,35,
169941,5,25,[72]
169979,2,10,[50]
169980,6,30,
169981,4,20,
169982,7,36,
169983,5,24,[69]
170016,1,3,[32]
170022,3,16,"[61, 67]"
170023,4,22,
170024,6,32,"[76, 77, 82]"
170025,7,37,
170074,4,20,
170075,4,20,
170076,4,20,
170078,4,19,
170101,1,5,"[3, 28, 29, 1]"
170238,7,36,
170239,6,30,
170240,3,15,[61]
170241,4,21,
170242,5,25,[69]
170276,4,20,
170277,6,30,
170345,6,29,
170346,4,19,
170347,7,36,
170360,1,5,"[8, 24, 33, 3, 15, 18, 27, 29, 11]"
170388,1,5,"[3, 24, 29, 15]"
170412,1,5,"[29, 3]"
170552,5,24,[69]
170553,7,35,
170554,6,29,
170555,4,19,
170626,2,12,[50]
170657,3,14,"[60, 61]"
170658,3,14,"[60, 61, 65]"
170686,2,8,[58]
170690,1,6,"[26, 4, 10, 11]"
170716,2,10,
170729,2,10,
170804,1,3,
170824,7,35,
170825,5,23,[69]
170878,1,5,"[15, 11, 3, 29]"
170888,1,5,"[3, 1, 11, 29]"
170960,2,11,
170962,3,17,"[61, 65]"
170964,4,22,
170965,7,37,
170966,5,26,
170967,6,33,
170978,2,10,
170979,4,20,
170985,1,6,"[3, 18, 21, 29, 34]"
171002,2,11,
171003,4,21,
171012,1,3,
171018,2,10,
171084,6,28,
171086,4,18,
171088,7,34,
171161,6,32,
171162,5,26,"[72, 68, 69, 73]"
171163,2,12,[50]
171164,4,21,
171165,3,16,"[63, 65, 60, 61]"
171171,1,6,"[11, 4, 10]"
171172,4,21,
171173,2,12,[50]
171174,5,26,"[72, 70, 69]"
171175,7,37,
171176,6,33,
171429,2,8,
171452,1,4,"[11, 36, 9]"
171460,6,31,
171461,4,21,
171462,7,37,
171572,1,4,[9]
171620,2,8,
171731,7,37,
171732,6,31,
171733,2,11,[50]
171891,2,8,
171892,3,13,
171893,1,3,[37]
171900,1,3,
171965,6,29,
171966,4,20,
171967,7,35,
172123,2,10,"[50, 55]"
172144,4,22,
172145,1,6,"[4, 29]"
172146,2,10,[50]
172147,4,20,
172148,6,32,
172195,1,4,"[9, 6, 5]"
172196,1,5,"[9, 38]"
172246,2,11,
172371,6,28,
172372,4,18,
172373,7,34,
